Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
22490,2020,76.596,150,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06039941548952752,0.09003909008511934,0
16790,2023,49.742,125,3,1,1,2,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.0775922221731836,0
19990,2022,62.567,145,2,2,2,0,0.19715051144666343,0.09005114466634194,0.12871407696054554,0.698307355090112,0.282513395031661,0.05674622503653191,0.08279595416848942,0
15390,2020,115.764,130,3,1,2,1,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.09248660496833902,0.30144909887968824,0.1620798830979055,0.09562112687368189,0
12390,2024,19.778,100,4,1,1,1,0.5065757428153921,0.10466390647832441,0.049074525085241114,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09007200038848831,0
26690,2020,74.812,306,1,1,1,1,0.29627374573794446,0.052788602045786656,0.017169995129079397,0.698307355090112,0.282513395031661,0.029103750608865074,0.09739574803188876,0
17290,2024,23.471,130,4,2,2,0,0.19715051144666343,0.10466390647832441,0.03001704822211398,0.20920603994154896,0.30144909887968824,0.08865075499269362,0.09880885589513097,0
6890,2015,55.744,69,1,0,2,1,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.39704091573307354,0.04298587433024842,0.13316786094875735,0
23890,2024,18.505,140,2,1,2,1,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.282513395031661,0.0495007306380906,0.09386847246532506,0
18890,2020,61.793,115,4,0,2,2,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.282513395031661,0.02959084266926449,0.08736577360383305,0
13290,2020,120.696,100,2,2,1,2,0.5065757428153921,0.050535801266439355,0.026668290306867997,0.20920603994154896,0.30144909887968824,0.06715781782756941,0.09530623266113933,0
10790,2019,80.21,125,1,1,2,0,0.19715051144666343,0.18813930832927422,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.09063386797497565,0
21690,2023,24.317,140,2,1,2,1,0.5065757428153921,0.15112031173891866,0.029347296639064782,0.698307355090112,0.282513395031661,0.0495007306380906,0.09714471070313882,0
17290,2024,27.379,130,1,2,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10470975099129368,0
26390,2020,112.923,218,2,0,2,2,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.03044325377496347,0.0946153429086251,0
17290,2023,44.225,125,3,0,2,2,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.08205212689467689,0
27290,2024,17.774,150,0,0,2,2,0.19715051144666343,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.032696054554310766,0.07536581145150109,0
14590,2021,64.107,118,3,1,2,1,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.08865075499269362,0.09137136608618256,0
21290,2023,25.351,162,3,0,0,1,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.20920603994154896,0.282513395031661,0.009193862640038967,0.09118795975300628,0
15690,2021,47.492,140,3,0,2,1,0.29627374573794446,0.05211885046273746,0.17748416950803703,0.698307355090112,0.282513395031661,0.05674622503653191,0.08799051241283663,0
11790,2024,18.556,83,1,1,1,1,0.29627374573794446,0.10326351680467609,0.13200194836824158,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10151360754323809,0
15490,2024,33.275,100,3,1,2,0,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09752513914543001,0
32390,2024,18.0,196,0,1,2,2,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.282513395031661,0.03044325377496347,0.09717467280033754,0
26990,2021,152.309,190,4,1,1,1,0.5065757428153921,0.050535801266439355,0.17748416950803703,0.20920603994154896,0.282513395031661,0.05029225523623965,0.09263955910465473,0
24590,2020,105.932,150,5,1,2,0,0.29627374573794446,0.11002191914271797,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.053153921091086215,0.08560781476856598,0
14290,2017,125.853,179,3,2,1,1,0.29627374573794446,0.18813930832927422,0.029347296639064782,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09487147628658024,0
11690,2020,79.845,95,4,1,2,1,0.5065757428153921,0.05211885046273746,0.026668290306867997,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08370190359917527,0
31890,2020,68.155,190,2,1,0,1,0.19715051144666343,0.09005114466634194,0.011264003896736484,0.698307355090112,0.282513395031661,0.05029225523623965,0.10466236761576878,0
37890,2022,115.692,204,3,2,2,2,0.5065757428153921,0.10326351680467609,0.049074525085241114,0.698307355090112,0.282513395031661,0.03044325377496347,0.08462960746802786,0
14790,2024,3.573,100,2,2,0,0,0.29627374573794446,0.052788602045786656,0.029347296639064782,0.698307355090112,0.39704091573307354,0.1620798830979055,0.13297561731394553,0
12290,2021,106.197,95,3,2,2,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.029103750608865074,0.07932667008845998,0
15490,2022,106.555,110,5,2,2,2,0.29627374573794446,0.04688261081344374,0.16762055528494885,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09389468036961965,0
21790,2020,83.563,150,5,0,1,1,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08426530936269466,0
10490,2016,164.605,120,0,1,2,1,0.5065757428153921,0.050535801266439355,0.12871407696054554,0.09248660496833902,0.39704091573307354,0.016195811008280565,0.12921472099101977,0
16590,2019,55.971,150,4,1,2,0,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08580598688770369,0
21790,2024,22.766,130,3,2,2,0,0.29627374573794446,0.11002191914271797,0.017169995129079397,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09090086854860306,0
16690,2018,76.977,125,3,2,1,2,0.29627374573794446,0.050535801266439355,0.049074525085241114,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09856938162910818,0
16690,2020,103.092,116,2,1,2,0,0.19715051144666343,0.15112031173891866,0.04736970287384316,0.698307355090112,0.282513395031661,0.032696054554310766,0.09057688332686162,0
19790,2023,48.688,150,2,1,2,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08926718822923932,0
18690,2024,20.75,130,1,1,1,1,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.30144909887968824,0.08865075499269362,0.10374711773027871,0
12290,2022,102.226,100,1,0,1,0,0.19715051144666343,0.09005114466634194,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.08865075499269362,0.08746655309875939,0
24290,2023,21.183,130,2,0,1,2,0.29627374573794446,0.10466390647832441,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08930049012869781,0
26390,2022,89.924,150,1,1,2,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08400723756704123,0
14590,2024,23.716,110,2,0,1,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.08865075499269362,0.09874093047547963,0
17690,2022,58.648,160,4,2,2,2,0.5065757428153921,0.050414028251339504,0.17748416950803703,0.698307355090112,0.282513395031661,0.02959084266926449,0.1074553426193005,0
19990,2022,62.567,145,2,1,0,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.282513395031661,0.05674622503653191,0.08311387744092097,0
17690,2022,59.008,160,1,2,2,1,0.5065757428153921,0.05211885046273746,0.011264003896736484,0.698307355090112,0.282513395031661,0.02959084266926449,0.09680379518157547,0
10890,2023,26.249,70,3,1,1,0,0.29627374573794446,0.18813930832927422,0.05528494885533366,0.698307355090112,0.282513395031661,0.04596931320019484,0.09148703134835179,0
14190,2022,24.352,100,4,0,0,0,0.19715051144666343,0.10466390647832441,0.12871407696054554,0.698307355090112,0.282513395031661,0.02959084266926449,0.10261851869484104,0
26390,2021,105.695,190,3,2,2,0,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.282513395031661,0.05029225523623965,0.08016173806975856,0
16690,2016,144.983,136,3,1,1,2,0.19715051144666343,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.029103750608865074,0.09178441754113748,0
10490,2020,93.819,90,1,1,2,2,0.19715051144666343,0.10326351680467609,0.04736970287384316,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08483932630076843,0
24390,2023,26.143,196,2,1,1,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.20920603994154896,0.282513395031661,0.03044325377496347,0.08353019688482602,0
18390,2024,16.196,130,4,1,2,2,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09368004972024936,0
6890,2015,55.744,69,2,1,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.04298587433024842,0.07992768532685149,0
12690,2021,78.995,90,3,0,0,0,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08555937411610778,0
21990,2020,84.245,175,0,0,2,1,0.29627374573794446,0.10326351680467609,0.05528494885533366,0.698307355090112,0.39704091573307354,0.002861665854846566,0.09160506396615567,0
16690,2020,36.288,140,1,2,0,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.698307355090112,0.39704091573307354,0.0495007306380906,0.08124023119123094,0
13190,2020,112.001,115,4,1,1,0,0.29627374573794446,0.15112031173891866,0.011264003896736484,0.09248660496833902,0.30144909887968824,0.053153921091086215,0.09407901585906064,0
11790,2023,40.751,100,2,1,0,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10490480188549174,0
14590,2023,20.453,110,2,1,1,0,0.29627374573794446,0.050535801266439355,0.17748416950803703,0.698307355090112,0.39704091573307354,0.053153921091086215,0.0947012873517086,0
11490,2020,134.859,130,3,2,2,2,0.29627374573794446,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.0928283901926036,0
20890,2021,134.954,136,4,0,2,1,0.29627374573794446,0.10326351680467609,0.05528494885533366,0.698307355090112,0.282513395031661,0.03044325377496347,0.07999413678530083,0
12690,2021,78.995,90,3,2,2,1,0.19715051144666343,0.050414028251339504,0.03001704822211398,0.698307355090112,0.39704091573307354,0.05674622503653191,0.09488346302827108,0
21090,2023,30.699,150,2,0,0,0,0.29627374573794446,0.052788602045786656,0.03452264978080857,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09589418760270889,0
17290,2019,91.022,150,5,0,1,2,0.5065757428153921,0.050414028251339504,0.16762055528494885,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08044741628785838,0
12390,2022,20.932,80,4,1,2,1,0.19715051144666343,0.050414028251339504,0.16762055528494885,0.698307355090112,0.39704091573307354,0.016743789576229906,0.08815390022791389,0
32390,2019,71.88,390,2,0,2,2,0.29627374573794446,0.05211885046273746,0.05528494885533366,0.09248660496833902,0.282513395031661,0.01309059912323429,0.08676992293732685,0
13090,2020,78.33,120,1,2,0,1,0.5065757428153921,0.050414028251339504,0.011264003896736484,0.698307355090112,0.30144909887968824,0.08865075499269362,0.09407578634375074,0
18190,2020,73.874,150,2,1,2,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.04298587433024842,0.08198907948885856,0
24790,2019,88.186,150,2,0,1,0,0.5065757428153921,0.18813930832927422,0.03001704822211398,0.20920603994154896,0.30144909887968824,0.0022528007793472964,0.08905148271286988,0
16790,2022,72.949,116,4,1,2,1,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.698307355090112,0.30144909887968824,0.053153921091086215,0.08130303791266967,0
21390,2020,86.325,136,1,2,2,1,0.5065757428153921,0.05211885046273746,0.049074525085241114,0.698307355090112,0.282513395031661,0.03044325377496347,0.09070782464212872,0
14590,2019,62.875,136,3,1,1,0,0.5065757428153921,0.050535801266439355,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.09064142996801385,0
14590,2023,17.236,110,2,1,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.06715781782756941,0.10193199945317181,0
18990,2022,94.108,150,2,0,2,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.032696054554310766,0.08056014154640026,0
18590,2020,71.385,115,3,0,2,1,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.084543893591666,0
19990,2020,75.204,122,3,0,2,2,0.19715051144666343,0.04688261081344374,0.017169995129079397,0.698307355090112,0.282513395031661,0.016195811008280565,0.08837308902224437,0
22190,2020,66.989,163,3,1,1,1,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.01309059912323429,0.08115618117094915,0
13590,2022,56.812,100,1,0,1,2,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.282513395031661,0.02959084266926449,0.08021483011724287,0
14590,2023,40.615,100,1,1,2,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10187057979896448,0
22690,2023,20.081,140,2,1,2,0,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.282513395031661,0.0495007306380906,0.09947772398472791,0
22690,2025,10.0,125,5,1,1,0,0.5065757428153921,0.052788602045786656,0.13200194836824158,0.09248660496833902,0.282513395031661,0.04298587433024842,0.10962296060803181,0
9490,2019,89.061,90,2,2,2,1,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.20920603994154896,0.018996590355577204,0.05674622503653191,0.10751741674873991,0
12990,2023,44.554,110,1,2,2,1,0.5065757428153921,0.052788602045786656,0.049074525085241114,0.698307355090112,0.39704091573307354,0.08865075499269362,0.09917406844545061,0
25490,2021,66.915,265,2,2,2,0,0.29627374573794446,0.09005114466634194,0.17748416950803703,0.698307355090112,0.282513395031661,0.032696054554310766,0.08642705297215844,0
32890,2023,51.509,150,3,1,2,1,0.19715051144666343,0.18813930832927422,0.16762055528494885,0.698307355090112,0.30144909887968824,0.029103750608865074,0.08028157843910777,0
31890,2020,68.155,190,3,2,2,0,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.09248660496833902,0.282513395031661,0.05029225523623965,0.0874321250827141,0
9490,2015,101.101,90,5,2,2,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08552936086789223,0
14590,2021,24.87,95,4,0,2,0,0.5065757428153921,0.10466390647832441,0.05010959571358987,0.698307355090112,0.39704091573307354,0.06039941548952752,0.1004145537823167,0
16190,2019,70.262,115,0,2,2,0,0.29627374573794446,0.10326351680467609,0.12871407696054554,0.09248660496833902,0.30144909887968824,0.0495007306380906,0.0786591762441522,0
16690,2020,95.14,120,3,2,2,1,0.5065757428153921,0.05211885046273746,0.17748416950803703,0.698307355090112,0.30144909887968824,0.03038236726741354,0.07967643212876552,0
20790,2020,52.878,150,2,2,1,2,0.5065757428153921,0.05211885046273746,0.17748416950803703,0.698307355090112,0.30144909887968824,0.05029225523623965,0.0783904656636629,0
13590,2024,6.215,100,2,2,2,2,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.11981894619673257,0
12690,2017,136.818,110,1,1,2,1,0.29627374573794446,0.18813930832927422,0.05010959571358987,0.09248660496833902,0.30144909887968824,0.05674622503653191,0.08968201970298825,0
12690,2023,27.84,110,4,1,0,0,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10635370488165534,0
15890,2023,31.722,100,1,1,1,0,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.20920603994154896,0.282513395031661,0.032696054554310766,0.09831633421326663,0
24090,2021,73.856,225,3,1,0,0,0.19715051144666343,0.04688261081344374,0.12871407696054554,0.20920603994154896,0.282513395031661,0.006636629322942036,0.11651273588069863,0
15890,2019,75.974,140,0,0,0,0,0.19715051144666343,0.10466390647832441,0.05528494885533366,0.698307355090112,0.39704091573307354,0.0495007306380906,0.08625752896712142,0
17690,2024,28.369,100,3,1,1,1,0.29627374573794446,0.050414028251339504,0.029347296639064782,0.20920603994154896,0.39704091573307354,0.03038236726741354,0.08116477991196001,0
10890,2020,77.476,100,4,0,1,1,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.30144909887968824,0.08865075499269362,0.08911130875611163,0
13290,2018,115.143,115,4,2,2,2,0.5065757428153921,0.11002191914271797,0.029347296639064782,0.698307355090112,0.30144909887968824,0.06039941548952752,0.10072217354094995,0
17290,2024,21.57,130,5,2,1,2,0.29627374573794446,0.04688261081344374,0.05010959571358987,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.09873942530929893,0
50490,2020,91.139,286,2,1,1,0,0.19715051144666343,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.282513395031661,0.03044325377496347,0.07824329756057832,0
20890,2021,134.954,136,2,1,1,1,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.282513395031661,0.03044325377496347,0.08564274456094875,0
15490,2023,10.956,110,2,2,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.053153921091086215,0.10871044816350386,0
13890,2024,10.127,110,1,1,2,1,0.19715051144666343,0.04688261081344374,0.17748416950803703,0.698307355090112,0.39704091573307354,0.08865075499269362,0.13177347588324684,0
10890,2024,12.124,70,3,2,0,1,0.19715051144666343,0.15112031173891866,0.009376522162688748,0.698307355090112,0.282513395031661,0.04596931320019484,0.07933655854538961,0
12690,2021,78.995,90,3,0,2,0,0.5065757428153921,0.18813930832927422,0.03001704822211398,0.698307355090112,0.39704091573307354,0.05674622503653191,0.08972022260972486,0
17290,2023,11.703,110,2,2,1,2,0.5065757428153921,0.050535801266439355,0.026668290306867997,0.20920603994154896,0.30144909887968824,0.06715781782756941,0.09607396022046627,0
17290,2024,12.862,116,2,1,1,0,0.5065757428153921,0.15112031173891866,0.17748416950803703,0.698307355090112,0.39704091573307354,0.053153921091086215,0.10660572000312436,0
15890,2020,59.889,95,1,0,2,0,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06039941548952752,0.09082082664985544,0
9990,2020,123.174,100,2,2,2,0,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.698307355090112,0.30144909887968824,0.08865075499269362,0.08617136945985668,0
18990,2020,53.777,110,3,2,0,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.03044325377496347,0.08280180211688193,0
11890,2018,129.715,90,0,1,0,0,0.5065757428153921,0.04688261081344374,0.017169995129079397,0.698307355090112,0.30144909887968824,0.053153921091086215,0.08782499946701014,0
16390,2022,6.647,118,3,2,2,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.018996590355577204,0.04596931320019484,0.10143469176926667,0
17790,2017,119.979,120,3,2,1,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.0034705309303458354,0.0840047336943615,0
15290,2022,65.419,110,2,1,0,1,0.5065757428153921,0.04688261081344374,0.011264003896736484,0.698307355090112,0.39704091573307354,0.016743789576229906,0.10007470880528616,0
11390,2024,23.362,83,2,1,2,2,0.29627374573794446,0.09005114466634194,0.16762055528494885,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10554229282807395,0
15190,2017,54.358,131,4,1,0,0,0.5065757428153921,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.39704091573307354,0.032696054554310766,0.09408903080310023,0
21790,2023,32.312,140,4,1,2,1,0.19715051144666343,0.10326351680467609,0.04736970287384316,0.698307355090112,0.282513395031661,0.05674622503653191,0.08885366921097729,0
18190,2020,104.807,116,4,1,2,2,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.698307355090112,0.39704091573307354,0.03044325377496347,0.08456436531061037,0
15490,2024,33.275,100,3,0,2,0,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.0978134128610578,0
14090,2022,77.783,106,5,1,2,0,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.09248660496833902,0.39704091573307354,0.009193862640038967,0.08866386813962533,0
13590,2024,30.425,100,3,1,0,1,0.5065757428153921,0.09005114466634194,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10379088696886463,0
8990,2015,82.811,85,2,1,2,0,0.5065757428153921,0.15112031173891866,0.009376522162688748,0.698307355090112,0.39704091573307354,0.032696054554310766,0.08907080206164143,0
14790,2022,51.444,110,2,0,0,0,0.29627374573794446,0.052788602045786656,0.03452264978080857,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09925444516440501,0
15490,2023,23.723,130,2,1,2,1,0.29627374573794446,0.05211885046273746,0.009376522162688748,0.20920603994154896,0.39704091573307354,0.06715781782756941,0.09777816050240422,0
19090,2020,88.06,150,2,1,2,1,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.20920603994154896,0.39704091573307354,0.06039941548952752,0.09238173709579728,0
12290,2022,57.125,100,0,1,0,2,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06715781782756941,0.09004820032131584,0
9690,2021,27.491,70,0,0,1,1,0.29627374573794446,0.10326351680467609,0.12871407696054554,0.698307355090112,0.282513395031661,0.04596931320019484,0.08459320086457459,0
15490,2020,100.681,130,3,1,2,1,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08657829272893271,0
20590,2021,65.764,150,2,1,2,0,0.5065757428153921,0.09005114466634194,0.05010959571358987,0.20920603994154896,0.282513395031661,0.002861665854846566,0.08816560729110753,0
21690,2023,24.317,140,1,1,1,1,0.29627374573794446,0.10326351680467609,0.04736970287384316,0.09248660496833902,0.282513395031661,0.0495007306380906,0.08979725210813141,0
10490,2017,93.967,90,1,1,1,0,0.5065757428153921,0.05211885046273746,0.017169995129079397,0.698307355090112,0.39704091573307354,0.016195811008280565,0.08160275457725472,0
21790,2024,22.766,130,3,1,2,1,0.29627374573794446,0.11002191914271797,0.029347296639064782,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09619125337851438,0
15890,2024,10.308,90,4,0,1,0,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.39704091573307354,0.05674622503653191,0.1028019116100521,0
10490,2020,93.819,90,3,2,2,0,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.20920603994154896,0.39704091573307354,0.05674622503653191,0.0829098766081747,0
17290,2022,48.883,155,3,0,2,0,0.5065757428153921,0.10326351680467609,0.010594252313687286,0.698307355090112,0.282513395031661,0.04298587433024842,0.09156126483155498,0
26790,2021,41.082,220,2,0,1,1,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.282513395031661,0.05029225523623965,0.08663929682166635,0
21790,2023,22.396,130,5,1,2,1,0.5065757428153921,0.050535801266439355,0.16762055528494885,0.698307355090112,0.282513395031661,0.003896736483195324,0.09234822591192952,0
13590,2020,106.608,141,1,1,1,1,0.29627374573794446,0.10326351680467609,0.17748416950803703,0.698307355090112,0.282513395031661,0.032696054554310766,0.0770630544918094,0
20890,2021,78.653,122,3,1,2,2,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.20920603994154896,0.282513395031661,0.03044325377496347,0.08717128939222776,0
17890,2024,15.244,130,0,2,1,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06715781782756941,0.1055102079659644,0
13590,2024,3.702,100,1,1,1,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.0931035560298838,0
13590,2020,112.82,130,5,1,2,0,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.06715781782756941,0.08652366703789266,0
11390,2024,18.437,70,1,2,2,2,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.282513395031661,0.04596931320019484,0.08745132040542906,0
26390,2021,105.695,190,2,1,2,2,0.29627374573794446,0.09005114466634194,0.16762055528494885,0.698307355090112,0.282513395031661,0.05029225523623965,0.08160155613619213,0
18190,2024,14.234,110,4,2,1,2,0.29627374573794446,0.15112031173891866,0.023380418899171942,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08319350435825065,0
14090,2024,27.738,100,3,0,1,0,0.19715051144666343,0.18813930832927422,0.13200194836824158,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09609945262714188,0
21490,2020,145.948,150,0,2,2,1,0.5065757428153921,0.05211885046273746,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.08452746467795777,0
13590,2021,105.702,100,0,2,2,1,0.29627374573794446,0.10466390647832441,0.12871407696054554,0.20920603994154896,0.282513395031661,0.032696054554310766,0.08079796129947878,0
18190,2023,29.399,120,2,1,2,1,0.29627374573794446,0.050535801266439355,0.029347296639064782,0.20920603994154896,0.39704091573307354,0.032696054554310766,0.09391255782805878,0
7590,2014,94.552,66,1,1,1,2,0.29627374573794446,0.052788602045786656,0.16762055528494885,0.698307355090112,0.39704091573307354,0.032696054554310766,0.06733645931336267,0
18490,2020,91.351,150,0,0,0,0,0.19715051144666343,0.10466390647832441,0.05528494885533366,0.698307355090112,0.30144909887968824,0.05029225523623965,0.0861669483367681,0
15890,2020,109.618,116,1,2,2,0,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.282513395031661,0.032696054554310766,0.08108973224024409,0
20590,2020,50.484,150,2,1,2,0,0.29627374573794446,0.11002191914271797,0.05528494885533366,0.20920603994154896,0.30144909887968824,0.05029225523623965,0.0898068323893165,0
8290,2015,138.717,82,0,2,2,1,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.1013790166247337,0
20490,2020,109.682,136,2,2,0,0,0.5065757428153921,0.052788602045786656,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.05029225523623965,0.08186889273580951,0
8290,2016,73.206,82,3,2,1,1,0.5065757428153921,0.18813930832927422,0.03452264978080857,0.09248660496833902,0.39704091573307354,0.08865075499269362,0.09312200243529803,0
14990,2019,105.22,116,3,0,2,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.698307355090112,0.30144909887968824,0.032696054554310766,0.07979685885548857,0
40890,2021,29.532,299,3,1,0,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.282513395031661,0.03044325377496347,0.09876044261883657,0
16790,2021,23.656,100,3,2,0,1,0.5065757428153921,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09430899704976392,0
16490,2024,12.179,116,2,1,2,0,0.19715051144666343,0.18813930832927422,0.05010959571358987,0.698307355090112,0.39704091573307354,0.053153921091086215,0.10939196198880219,0
8990,2015,82.811,85,2,2,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.032696054554310766,0.09739901984961645,0
